Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index
Moussa Niakhate,Mainz 05,24,France,2020/2021,9000000.0,15000000.0,Centre-Back,de Bundesliga,32,32,2866.0,31.8,0.49980412695648496,-0.7011789854549965,0.4064995608759199,2.9115662279651944,0.394082275914203
Nacho,Real Madrid,27,Spain,2017/2018,15000000.0,30000000.0,Centre-Back,es La Liga,27,22,2075.0,23.1,0.8724904941209647,0.4260731546202201,-0.47843313971791607,1.213906295143169,0.1195659224285586
Nacho,Real Madrid,28,Spain,2018/2019,35000000.0,25000000.0,Centre-Back,es La Liga,20,19,1698.0,18.9,-0.35645600612976697,0.4642751366690503,-0.31077592351389893,0.11480524335200558,-0.08130705417395138
Nacho,Real Madrid,29,Spain,2019/2020,20000000.0,12000000.0,Centre-Back,es La Liga,6,4,439.0,4.9,3.4852581360452892,0.15610413139787022,4.632938720543362,0.3878834262530267,2.9170724561532446
Nacho,Real Madrid,30,Spain,2020/2021,10000000.0,10000000.0,Centre-Back,es La Liga,24,22,2000.0,22.2,0.1393018995953903,0.8607081456072447,-0.1842606726318169,1.5044135658419175,0.29438334160940305
Nathan Aké,Bournemouth,22,Netherlands,2017/2018,8000000.0,15000000.0,Centre-Back,eng Premier League,38,37,3353.0,37.3,0.06809977434610892,-0.7382099096874717,0.4824103409412389,1.3276043638619945,0.19962809558686734
Nathan Aké,Bournemouth,23,Netherlands,2018/2019,25000000.0,30000000.0,Centre-Back,eng Premier League,38,38,3411.0,37.9,0.039586938029660824,-0.6445550166336724,-0.10225122347547179,0.19875969267546972,-0.1864503559241579
Nathan Aké,Bournemouth,24,Netherlands,2019/2020,35000000.0,28000000.0,Centre-Back,eng Premier League,29,29,2503.0,27.8,0.3529250142264411,-0.7763677575916956,-0.6870774326590326,0.5003475176386379,-0.43465715182961023
Nathan Aké,Manchester City,25,Netherlands,2020/2021,40000000.0,32000000.0,Centre-Back,eng Premier League,10,9,797.0,8.9,-0.688351232718953,1.7814849907699581,-0.15185499753549006,-1.6712026756358296,0.0990707964533186
Nico Elvedi,M'Gladbach,20,Switzerland,2017/2018,7000000.0,17000000.0,Centre-Back,de Bundesliga,33,33,2914.0,32.4,1.1535373496127832,-0.3754794379896141,-0.4293042519966858,-0.7432640802828466,-0.20981779108211362
Nico Elvedi,M'Gladbach,21,Switzerland,2018/2019,20000000.0,30000000.0,Centre-Back,de Bundesliga,30,30,2623.0,29.1,0.35098981083839803,0.993312247418312,-0.40110515819898185,-0.7082082336608615,0.029603131014760628
Nico Elvedi,M'Gladbach,22,Switzerland,2019/2020,35000000.0,28000000.0,Centre-Back,de Bundesliga,32,30,2618.0,29.1,-0.24223842914967872,1.1905388036931914,0.8298358636874112,0.25642049865482414,0.7018589182600342
Nico Elvedi,M'Gladbach,23,Switzerland,2020/2021,30000000.0,28000000.0,Centre-Back,de Bundesliga,29,29,2536.0,28.2,0.07883052665326314,0.9701950939621189,1.212324334704384,0.10424359600271607,0.8709598794409829
Nicolas Cozza,Montpellier,18,France,2017/2018,150000.0,1000000.0,Centre-Back,fr Ligue 1,9,7,578.0,6.4,1.2609498760592508,-1.0565723394149857,0.005590662910848088,-1.648214443882475,-0.2370267163776823
Nicolas Cozza,Montpellier,19,France,2018/2019,2500000.0,4000000.0,Centre-Back,fr Ligue 1,12,11,984.0,10.9,-0.32286860839257453,-0.5887324360978488,-0.48654701816360557,-0.5846970389876288,-0.49735661326391406
Nicolas Cozza,Montpellier,20,France,2019/2020,4000000.0,3600000.0,Centre-Back,fr Ligue 1,7,6,556.0,6.2,-0.029587074022165743,-0.13486279584505328,-0.678352316451411,1.7816618953791115,-0.19916372875238256
Nicolas Cozza,Montpellier,21,France,2020/2021,3500000.0,3800000.0,Centre-Back,fr Ligue 1,20,15,1369.0,15.2,-0.2860277621545795,-0.9368351242569214,-0.7474178867358674,0.06842051336734048,-0.6439798374186169
Nicolas Nkoulou,Torino,27,Cameroon,2017/2018,7500000.0,10000000.0,Centre-Back,it Serie A,37,37,3258.0,36.2,0.1677975763468781,-0.09740653996449596,-0.2347079866686053,-2.887528387678288,-0.40528883064122373
Nicolas Nkoulou,Torino,28,Cameroon,2018/2019,13000000.0,20000000.0,Centre-Back,it Serie A,36,36,3214.0,35.7,-0.0686625496920863,0.17793763617249733,0.10593751229822047,-0.06012867483531884,0.08114091525488974
Nicolas Nkoulou,Torino,29,Cameroon,2019/2020,17000000.0,11000000.0,Centre-Back,it Serie A,31,30,2692.0,29.9,-0.026326015821854638,-0.5575703402100276,-0.09970781408330404,0.19195689280758887,-0.17399970518667823
Nicolas Nkoulou,Torino,30,Cameroon,2020/2021,10000000.0,5000000.0,Centre-Back,it Serie A,18,16,1358.0,15.1,-0.20162713461769213,-0.39172702686455296,0.2769322473888097,-0.24472416753332643,-0.014182119967719842
Nicolas Pallois,Nantes,29,France,2017/2018,3500000.0,3500000.0,Centre-Back,fr Ligue 1,28,28,2433.0,27.0,0.2383182325387603,-1.773237094075467,-0.9783890609411174,-0.4848261765553171,-0.9452386867641431
Nicolas Pallois,Nantes,30,France,2018/2019,2000000.0,2500000.0,Centre-Back,fr Ligue 1,24,24,2160.0,24.0,0.983265248940899,-1.2792464154767094,0.44623830236219625,-0.08455295656418246,0.04234203899663736
Nicolas Pallois,Nantes,31,France,2019/2020,2500000.0,2000000.0,Centre-Back,fr Ligue 1,21,21,1890.0,21.0,0.29708622152137726,-0.35921167976361795,0.2184614731876846,-0.12863195011170808,0.051127554869973585
Nicolas Pallois,Nantes,32,France,2020/2021,2500000.0,1500000.0,Centre-Back,fr Ligue 1,32,31,2776.0,30.8,0.23040192345053592,-0.7387109708952319,0.5343796207828229,-0.06520548130004668,0.1105518080551792
Niklas Moisander,Werder Bremen,31,Finland,2017/2018,2000000.0,2500000.0,Centre-Back,de Bundesliga,25,25,2250.0,25.0,0.6355238073317456,-0.1645864132590904,-0.2028361411340622,-0.5918506656738622,-0.1064211693494281
Niklas Moisander,Werder Bremen,32,Finland,2018/2019,2000000.0,2000000.0,Centre-Back,de Bundesliga,30,30,2637.0,29.3,0.18005183624118395,0.4579097779237906,-0.7113435016453766,-0.08234397142055117,-0.22242092804761818
Niklas Moisander,Werder Bremen,33,Finland,2019/2020,1500000.0,1200000.0,Centre-Back,de Bundesliga,22,22,1979.0,22.0,0.24617285578445558,0.05883756485051532,0.01257405419817223,-0.874134584056689,-0.029491111726285615
Niklas Moisander,Werder Bremen,34,Finland,2020/2021,1000000.0,700000.0,Centre-Back,de Bundesliga,18,12,1222.0,13.6,-1.013135059506512,0.3600632200080538,0.5385344781069143,-1.5194496402308055,0.05536782110641328
Niklas Stark,Hertha BSC,22,Germany,2017/2018,10000000.0,15000000.0,Centre-Back,de Bundesliga,26,25,2210.0,24.6,0.16153740643570166,-0.7991210933767653,0.06771698652211063,0.8156753036126735,-0.060123638756513414
Niklas Stark,Hertha BSC,23,Germany,2018/2019,20000000.0,20000000.0,Centre-Back,de Bundesliga,22,22,1868.0,20.8,0.06863681761316687,-0.5813051373947512,-0.5852791697279149,-0.44472492839438,-0.47214283941010826
Niklas Stark,Hertha BSC,24,Germany,2019/2020,20000000.0,16000000.0,Centre-Back,de Bundesliga,21,20,1731.0,19.2,-0.11579531968495771,-0.999286027516293,-0.1566456460729686,-0.2560045813661094,-0.37111408600491214
Niklas Stark,Hertha BSC,25,Germany,2020/2021,13000000.0,10000000.0,Centre-Back,de Bundesliga,33,31,2793.0,31.0,-0.41329533888836867,-0.4128067949387603,0.1407309299774207,-1.1509956456166484,-0.20993009914089988
Niklas Süle,Bayern Munich,21,Germany,2017/2018,25000000.0,38000000.0,Centre-Back,de Bundesliga,27,20,1926.0,21.4,0.47645954362759463,1.69899402911851,0.03888482804706589,-0.2971543994330951,0.48594441290399015
Niklas Süle,Bayern Munich,22,Germany,2018/2019,45000000.0,60000000.0,Centre-Back,de Bundesliga,31,29,2654.0,29.5,0.4141752223316457,2.2053662610025984,-0.28034776887386315,-1.5827102382137948,0.31502294034208544
Niklas Süle,Bayern Munich,23,Germany,2019/2020,60000000.0,48000000.0,Centre-Back,de Bundesliga,8,8,641.0,7.1,0.29512028531823337,1.749963896446566,-0.23440547495125247,-0.5975790366845761,0.3047983757652926
Niklas Süle,Bayern Munich,24,Germany,2020/2021,37000000.0,35000000.0,Centre-Back,de Bundesliga,20,16,1505.0,16.7,0.8833017623408432,1.6637859577773488,-0.10181332880522737,0.7157242374394218,0.5691075131367922
Nikola Maksimović,Napoli,25,Serbia,2017/2018,10000000.0,8000000.0,Centre-Back,it Serie A,2,1,96.0,1.1,-1.6265542574159928,1.7488818397331736,-0.17665616977966006,-0.35915758090044675,0.06899347834101979
Nikola Maksimović,Napoli,26,Serbia,2018/2019,12000000.0,17000000.0,Centre-Back,it Serie A,17,15,1375.0,15.3,-0.16359350579034007,1.156531269593306,-0.49685808382470104,0.5012673621790809,0.06629148583533309
Nikola Maksimović,Napoli,27,Serbia,2019/2020,17000000.0,13500000.0,Centre-Back,it Serie A,22,20,1799.0,20.0,0.11605532163061284,0.9493997009809845,-0.7145496952275227,0.09621803886886987,-0.09289482023703627
Nikola Maksimović,Napoli,28,Serbia,2020/2021,18000000.0,10000000.0,Centre-Back,it Serie A,17,12,1207.0,13.4,-0.19967011795727907,1.4576051987525578,0.07633583380509434,-0.9569932319491037,0.2769193757021844
Nikola Milenković,Fiorentina,19,Serbia,2017/2018,5000000.0,9000000.0,Centre-Back,it Serie A,16,14,1254.0,13.9,-0.0070726927795727495,0.0979742058097029,0.3586267177294266,-0.47776143625657486,0.15496986277454564
Nikola Milenković,Fiorentina,20,Serbia,2018/2019,15000000.0,30000000.0,Centre-Back,it Serie A,34,34,3008.0,33.4,0.8934706206552866,-0.9226309177464,-0.3889624913700529,-0.9841530544188458,-0.3895336874652181
Nikola Milenković,Fiorentina,21,Serbia,2019/2020,30000000.0,24000000.0,Centre-Back,it Serie A,37,36,3258.0,36.2,0.8268110720864197,0.030562755932163836,-0.0524533403790471,1.5235137506011376,0.25778705466659413
Nikola Milenković,Fiorentina,22,Serbia,2020/2021,28000000.0,25000000.0,Centre-Back,it Serie A,34,34,3034.0,33.7,0.4730130060859959,-0.1299703884071743,0.26035185549997847,0.3984167425663837,0.2084769558177334
Ohis Felix Uduokhai,Wolfsburg,19,Germany,2017/2018,800000.0,8000000.0,Centre-Back,de Bundesliga,19,17,1560.0,17.3,0.03795680962865108,-0.22021979988471843,-0.06977721205073886,-0.6999451149291511,-0.15424454604516652
Ohis Felix Uduokhai,Wolfsburg,20,Germany,2018/2019,4500000.0,3500000.0,Centre-Back,de Bundesliga,11,2,244.0,2.7,-0.10461180948791371,0.3873301034016477,0.23325955141138632,1.12595522345222,0.3103660524781401
Ohis Felix Uduokhai,Augsburg,21,Germany,2019/2020,6500000.0,6800000.0,Centre-Back,de Bundesliga,26,21,1966.0,21.8,-0.7909599831924812,-0.8009312310194026,0.5943676318890765,-0.5621378703366964,-0.0779067763228542
Ohis Felix Uduokhai,Augsburg,22,Germany,2020/2021,10000000.0,16000000.0,Centre-Back,de Bundesliga,29,29,2610.0,29.0,-0.07280770514691286,-0.1718345709970754,1.0994995513432841,0.37421871432286435,0.5332918485826228
Pablo,Bordeaux,26,Brazil,2017/2018,1250000.0,3000000.0,Centre-Back,fr Ligue 1,15,15,1291.0,14.3,0.36507237667517095,0.0582447546154459,-0.477347556059147,1.4774698331245595,-0.02160474956198044
Pablo,Bordeaux,27,Brazil,2018/2019,10000000.0,10000000.0,Centre-Back,fr Ligue 1,25,25,1936.0,21.5,0.28298975828938205,-0.8743496496292419,0.3198430812228268,-0.27735667427353417,-0.0439530754798432
Pablo,Bordeaux,28,Brazil,2019/2020,10000000.0,8000000.0,Centre-Back,fr Ligue 1,25,25,2173.0,24.1,0.6159024909357285,0.10825305585871857,0.7828835159348678,0.19761339837846414,0.5306517354103193
Pablo,Bordeaux,29,Brazil,2020/2021,8000000.0,9000000.0,Centre-Back,fr Ligue 1,13,12,1076.0,12.0,-0.9259138218926335,0.17774564960287828,0.7603841700040465,-0.26621633970930964,0.2591197901479168
Pablo Martinez,Strasbourg,28,France,2017/2018,800000.0,800000.0,Centre-Back,fr Ligue 1,24,24,2115.0,23.5,0.15953953370100507,-1.5275521294025125,-0.6633378239190122,-0.6886430680436945,-0.758490321059353
Pablo Martinez,Strasbourg,29,France,2018/2019,2500000.0,3500000.0,Centre-Back,fr Ligue 1,32,32,2815.0,31.3,0.4704066419915809,0.017333771544068486,-0.37540615326621124,0.6567616359695752,-0.04713247385139384
Pablo Martinez,Nîmes,30,France,2019/2020,3200000.0,2500000.0,Centre-Back,fr Ligue 1,26,26,2339.0,26.0,-0.5381444071168257,-1.2257335163969625,-1.9588286299995645,-0.40574566092837683,-1.4071439212593844
Pablo Martinez,Nîmes,31,France,2020/2021,2500000.0,1000000.0,Centre-Back,fr Ligue 1,7,6,540.0,6.0,-1.5810275981850015,-0.2725847155176997,0.13217410405940222,-0.2505004073399631,-0.2642633073114703
Pape Cheikh Diop,Lyon,19,Senegal,2017/2018,6000000.0,22000000.0,Centre-Back,fr Ligue 1,1,0,10.0,0.1,-1.7896737393865914,1.766014426097675,-2.744246113893685,8.12870659892278,-0.3861998514381346
Pape Cheikh Diop,Lyon,20,Senegal,2018/2019,25000000.0,35000000.0,Centre-Back,fr Ligue 1,12,5,454.0,5.0,0.4799595610694943,-1.1113281604909944,-3.3072156009350104,1.3573735121907662,-1.723708555210753
Pape Cheikh Diop,Celta Vigo,21,Senegal,2019/2020,35000000.0,28000000.0,Centre-Back,es La Liga,16,6,599.0,6.7,0.4017483941556918,-0.5550398681147725,-1.059027785048845,0.2960002888963494,-0.5784115715401269
Pape Cheikh Diop,Dijon,22,Senegal,2020/2021,25000000.0,18000000.0,Centre-Back,fr Ligue 1,21,13,1089.0,12.1,0.18189824019600098,-0.38549322454089363,-0.634645170777377,-0.13831714282998742,-0.4002428697775105
Patric,Lazio,24,Spain,2017/2018,1800000.0,1800000.0,Centre-Back,it Serie A,11,4,592.0,6.6,0.44103736855918413,0.16594699162435608,-0.6645589004404799,2.1132660222857327,-0.013310494801700046
Patric,Lazio,25,Spain,2018/2019,2000000.0,1800000.0,Centre-Back,it Serie A,15,12,1085.0,12.1,0.8223517495801417,-0.7045704486421378,-0.9538585220856727,0.9595663345697306,-0.4337624773093765
Patric,Lazio,26,Spain,2019/2020,3000000.0,6500000.0,Centre-Back,it Serie A,21,19,1670.0,18.6,-0.15768012460466793,1.019565151832498,-1.127187854802782,0.049519319110085065,-0.3274027262229582
Patric,Lazio,27,Spain,2020/2021,9000000.0,6500000.0,Centre-Back,it Serie A,25,18,1595.0,17.7,-0.2700463810152687,0.517265277378865,-0.6382068815893548,-0.10355413987505241,-0.2406494925897567
Paulo Oliveira,Eibar,25,Portugal,2017/2018,4000000.0,3000000.0,Centre-Back,es La Liga,26,25,2212.0,24.6,0.18422961078407185,-1.1380423635809682,0.03568859612039965,-0.6865446798685303,-0.30768631920428446
Paulo Oliveira,Eibar,26,Portugal,2018/2019,6000000.0,6000000.0,Centre-Back,es La Liga,28,24,2245.0,24.9,-0.12772448646081677,-1.6357827573346135,-0.14694164937275095,-0.4552190757005742,-0.5470970945592089
Paulo Oliveira,Eibar,27,Portugal,2019/2020,6000000.0,4800000.0,Centre-Back,es La Liga,26,23,2090.0,23.2,0.11047505854537408,-1.778838174556475,0.04297467086540674,0.18844515438313106,-0.38780643398629616
Paulo Oliveira,Eibar,28,Portugal,2020/2021,5000000.0,4000000.0,Centre-Back,es La Liga,31,29,2641.0,29.3,-0.3012544655103914,-1.7834177449562678,0.6957999602661497,-0.06872967004293569,-0.1500155929368444
Pedro Bigas,Las Palmas,26,Spain,2017/2018,5000000.0,1500000.0,Centre-Back,es La Liga,12,11,893.0,9.9,0.23209166872611373,-0.34838140873415574,-0.5597243397086072,-1.436408954346493,-0.4757846671635748
Pedro Bigas,Eibar,27,Spain,2018/2019,1200000.0,3000000.0,Centre-Back,es La Liga,10,7,585.0,6.5,-0.30439869488459365,-0.13090403945281345,0.23005191108636097,-1.7207420463427334,-0.13543406318698528
Pedro Bigas,Eibar,28,Spain,2019/2020,2000000.0,1600000.0,Centre-Back,es La Liga,23,21,1777.0,19.7,0.6546731985982301,-1.7150424586080035,-0.025279589761221133,0.2481010925544336,-0.31838932048743357
Pedro Bigas,Eibar,29,Spain,2020/2021,2000000.0,1200000.0,Centre-Back,es La Liga,21,19,1529.0,17.0,-0.09709500454518226,-1.536502158860726,0.5543247907362762,-0.5465439372317226,-0.17618178875199303
Pedro Mendes,Montpellier,26,Portugal,2017/2018,3000000.0,3500000.0,Centre-Back,fr Ligue 1,34,32,2855.0,31.7,0.5356665953568138,-1.0274277858559928,-1.0728798776669157,-1.0146393770809874,-0.8144108337020328
Pedro Mendes,Montpellier,27,Portugal,2018/2019,5000000.0,6000000.0,Centre-Back,fr Ligue 1,31,31,2667.0,29.6,0.3703335333721965,-0.26760638390431996,-0.6651210495238185,1.2476401261748071,-0.219148078114679
Pedro Mendes,Montpellier,28,Portugal,2019/2020,6000000.0,4800000.0,Centre-Back,fr Ligue 1,16,16,1376.0,15.3,0.2551553480749342,-0.39069472466994615,-0.07395157406680997,-0.09328501634713918,-0.10570466762436533
Pedro Mendes,Montpellier,29,Portugal,2020/2021,6000000.0,6000000.0,Centre-Back,fr Ligue 1,22,19,1626.0,18.1,0.1303564912965034,-0.15048695055313138,-0.32942098236603506,0.42910599012803,-0.13986815611402187
Phil Jagielka,Everton,34,England,2017/2018,2000000.0,1500000.0,Centre-Back,eng Premier League,25,23,2065.0,22.9,-0.5907644470128814,-0.9181429020107629,1.6645945455528401,-0.119484140283834,0.5021984661934137
Phil Jagielka,Everton,35,England,2018/2019,1500000.0,1000000.0,Centre-Back,eng Premier League,7,4,331.0,3.7,-0.32365869097586214,-0.5462012569348524,0.01934484523354374,0.4311578931841152,-0.13231090594490902
Phil Jagielka,Sheffield Utd,36,England,2019/2020,1000000.0,800000.0,Centre-Back,eng Premier League,6,2,244.0,2.7,-1.7971769566537226,-0.38269105327077935,0.9154391167765465,0.335545377292751,0.1260247893017952
Phil Jagielka,Sheffield Utd,37,England,2020/2021,350000.0,250000.0,Centre-Back,eng Premier League,10,6,526.0,5.8,-1.757482061852609,-1.2661475605818402,0.5271819096953597,0.08613622343167116,-0.3079546222325044
Philipp Lienhart,Freiburg,21,Austria,2017/2018,800000.0,2500000.0,Centre-Back,de Bundesliga,11,11,865.0,9.6,-0.46509593100040886,-0.949487448066906,-1.309611477748186,-1.4969055394154958,-1.1116325444824304
Philipp Lienhart,Freiburg,22,Austria,2018/2019,2500000.0,4000000.0,Centre-Back,de Bundesliga,14,7,614.0,6.8,-0.32298093480330436,-0.406826964051099,0.3797144500496096,0.9876462730614703,0.1384679710976814
Philipp Lienhart,Freiburg,23,Austria,2019/2020,7000000.0,9000000.0,Centre-Back,de Bundesliga,22,20,1817.0,20.2,-0.15462450830535568,0.2619042003452384,-0.6379124145047874,1.775002404615822,-0.09917359295030526
Philipp Lienhart,Freiburg,24,Austria,2020/2021,12000000.0,14000000.0,Centre-Back,de Bundesliga,34,34,2993.0,33.3,0.08839010796637063,0.06932645177544118,-0.7650684606538714,-1.2270325693993438,-0.4746473581280542
Presnel Kimpembe,Paris S-G,21,France,2017/2018,8000000.0,30000000.0,Centre-Back,fr Ligue 1,28,27,2425.0,26.9,0.26388906789301003,1.7248208571574746,-1.2718781232775584,0.23681616819978982,-0.1414688703454801
Presnel Kimpembe,Paris S-G,22,France,2018/2019,30000000.0,30000000.0,Centre-Back,fr Ligue 1,24,23,2005.0,22.3,-0.2682374270701439,1.4327588208444475,-0.6448984910662762,-0.7518548221233959,-0.07968063659488737
Presnel Kimpembe,Paris S-G,23,France,2019/2020,35000000.0,28000000.0,Centre-Back,fr Ligue 1,16,14,1225.0,13.6,0.2663302713074384,2.2439033629254554,0.481993267498459,0.2857106715005246,0.8704930823267616
Presnel Kimpembe,Paris S-G,24,France,2020/2021,35000000.0,40000000.0,Centre-Back,fr Ligue 1,28,26,2303.0,25.6,-0.4031777677415473,1.804162147897881,-0.05864863361100936,-0.989090346838629,0.2623305203238706
Rafael Tolói,Atalanta,26,Italy,2017/2018,7000000.0,11000000.0,Centre-Back,it Serie A,31,29,2445.0,27.2,0.560289725792817,-0.30805785097252786,0.48039324179604415,-0.4854650625406587,0.1986791107697468
Rafael Tolói,Atalanta,27,Italy,2018/2019,11000000.0,11000000.0,Centre-Back,it Serie A,21,20,1746.0,19.4,1.1217850180944646,-0.25451162210123757,-0.8274100609617948,-0.16383431942781823,-0.32544861523481894
Rafael Tolói,Atalanta,28,Italy,2019/2020,13000000.0,12000000.0,Centre-Back,it Serie A,33,29,2608.0,29.0,1.0832924530214099,0.026451427926726,0.3370809500647129,-0.48842720735836714,0.2888044792314127
Rafael Tolói,Atalanta,29,Italy,2020/2021,16000000.0,15000000.0,Centre-Back,it Serie A,31,29,2537.0,28.2,0.5846660586305182,0.4156981149314112,0.4008921430729403,-0.8733017444107971,0.30474033462282096
Ragnar Klavan,Liverpool,31,Estonia,2017/2018,3500000.0,3500000.0,Centre-Back,eng Premier League,19,16,1451.0,16.1,-0.23142555092229156,1.6354561451550655,0.8081091401475292,0.05390514218915183,0.7835952879431025
Ragnar Klavan,Cagliari,32,Estonia,2018/2019,3000000.0,1500000.0,Centre-Back,it Serie A,15,15,1230.0,13.7,-0.6685118373375533,-0.4917925345983863,-0.4271115178819549,-0.3459923841571264,-0.47137990660691964
Ragnar Klavan,Cagliari,33,Estonia,2019/2020,1500000.0,1200000.0,Centre-Back,it Serie A,31,26,2354.0,26.2,-0.5940553303991698,0.19567657871004385,-0.3538041739611972,0.19119606328585437,-0.19797163553437763
