Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index,Team_Rating
Trent Alexander-Arnold,Liverpool,18,England,2017/2018,1500000.0,25000000.0,Wing-Back,eng Premier League,19,18,1573.0,17.5,0.0358530432467344,0.3462189879336841,0.5585174560079718,0.4203537349721497,0.3348271430574465,1.150000000000003
Trent Alexander-Arnold,Liverpool,19,England,2018/2019,35000000.0,80000000.0,Wing-Back,eng Premier League,29,27,2462.0,27.4,0.2235572630083175,0.7523328173355441,-0.0294361569335643,1.7022986385225458,0.4150775921618883,1.6750000000000018
Trent Alexander-Arnold,Liverpool,20,England,2019/2020,110000000.0,99000000.0,Wing-Back,eng Premier League,38,35,3175.0,35.3,0.5760529449831066,0.6270323990374717,-0.3225255640385024,1.2322808315308211,0.3399181189939061,1.3000000000000054
Trent Alexander-Arnold,Liverpool,21,England,2020/2021,110000000.0,75000000.0,Wing-Back,eng Premier League,36,34,3031.0,33.7,0.5453206215305627,0.7476567088233873,-0.1681454000206677,-0.8388984864494844,0.2077696250128335,0.6499999999999976
Vasco Regini,Sampdoria,26,Italy,2017/2018,2500000.0,1800000.0,Wing-Back,it Serie A,14,10,1077.0,12.0,-0.6170420784085804,0.9642879378781276,-0.5119385843917392,-0.641217959128873,-0.1873409395030382,-0.0999999999999884
Vasco Regini,Spal,27,Italy,2018/2019,1800000.0,1400000.0,Wing-Back,it Serie A,4,1,81.0,0.9,-2.386156378216752,0.26824183736332,0.0147076943332327,0.9104241848487976,-0.5525963426226842,-0.2999999999999992
Vasco Regini,Sampdoria,28,Italy,2019/2020,900000.0,725000.0,Wing-Back,it Serie A,3,2,174.0,1.9,-1.9848851665494032,-0.0842573147185161,0.0082085059071426,1.7601044713251766,-0.4376464544444324,-0.4249999999999964
Vasco Regini,Sampdoria,29,Italy,2020/2021,700000.0,400000.0,Wing-Back,it Serie A,3,1,88.0,1.0,-2.0643829064951538,0.8596857356593941,-0.8474737177014868,-1.0761417657347416,-0.8086234158026921,-0.0499999999999922
Vincent Laurini,Fiorentina,28,France,2017/2018,1300000.0,2000000.0,Wing-Back,it Serie A,22,20,1608.0,17.9,-0.4217735200435375,0.5115049474093063,0.173518658897941,0.5565931709777062,0.1177350285513152,0.2000000000000117
Vincent Laurini,Fiorentina,29,France,2018/2019,1800000.0,1500000.0,Wing-Back,it Serie A,15,10,920.0,10.2,-0.1286705716690767,0.0271876006884284,0.6752583371862471,-0.6719131395368904,0.1373448327328815,0.0500000000000004
Vincent Laurini,Parma,30,France,2019/2020,1400000.0,1100000.0,Wing-Back,it Serie A,15,10,884.0,9.8,-0.5765231853644012,0.6439449280865032,0.2746893912153708,0.0931869629621559,0.0934892596339008,-0.0249999999999982
Vincent Laurini,Parma,31,France,2020/2021,800000.0,600000.0,Wing-Back,it Serie A,14,10,870.0,9.7,-0.8050997445298601,0.0577508493556959,-0.5273735798658148,-0.0870147263039224,-0.4203744366034614,-1.0999999999999928
Vincent Manceau,Angers,28,France,2017/2018,2000000.0,2000000.0,Wing-Back,fr Ligue 1,33,33,2970.0,33.0,-0.3971195646953354,-0.2655853512632958,-0.413833769534623,0.9803108250811736,-0.2323429440534252,-0.2499999999999976
Vincent Manceau,Angers,29,France,2018/2019,2000000.0,2500000.0,Wing-Back,fr Ligue 1,31,31,2790.0,31.0,-0.2042586720959789,0.0473087950674719,0.5305407933751051,-0.2168211408665348,0.1145567607327076,-0.1249999999999988
Vincent Manceau,Angers,30,France,2019/2020,2200000.0,1700000.0,Wing-Back,fr Ligue 1,22,22,1980.0,22.0,-0.5964098970427877,0.6663717577845023,0.1275494865702202,-1.675005345155597,-0.1351882438826933,-0.1658712025361544
Vincent Manceau,Angers,31,France,2020/2021,1700000.0,1200000.0,Wing-Back,fr Ligue 1,27,25,2309.0,25.7,-0.4428404476298611,0.5086777170811101,-0.3282905825783508,0.3014240303385742,-0.0904420058872461,-0.4499999999999983
Wendell,Leverkusen,24,Brazil,2017/2018,12000000.0,18000000.0,Wing-Back,de Bundesliga,26,26,2115.0,23.5,0.0161562559189836,0.6100185051209371,-0.0931898611376181,0.3044625276012293,0.1551813044178859,0.38888888888888
Wendell,Leverkusen,25,Brazil,2018/2019,25000000.0,20000000.0,Wing-Back,de Bundesliga,28,25,2277.0,25.3,-0.3377594990723451,1.4554198878337137,0.1532575360979927,0.4599350782477471,0.3621607676957969,0.4722222222222149
Wendell,Leverkusen,26,Brazil,2019/2020,17000000.0,13500000.0,Wing-Back,de Bundesliga,24,21,1903.0,21.1,-0.3691276652501281,1.7791360246065553,1.5903175979699404,-0.5263810603816158,0.838018759827918,0.4722222222222104
Wendell,Leverkusen,27,Brazil,2020/2021,10000000.0,6500000.0,Wing-Back,de Bundesliga,22,15,1457.0,16.2,-0.4300397972781435,1.3480266571767208,1.0564846173609743,-0.6334804222122359,0.5144162989658546,0.3888888888888829
William,Wolfsburg,22,Brazil,2017/2018,4000000.0,4000000.0,Wing-Back,de Bundesliga,22,19,1612.0,17.9,0.1145406372506101,-0.7125176159452056,1.145513369398194,-0.5369406124961793,0.2034684052286316,-0.3333333333333415
William,Wolfsburg,23,Brazil,2018/2019,6500000.0,7000000.0,Wing-Back,de Bundesliga,31,30,2675.0,29.7,0.2797620339019976,-0.3654087124374915,1.363018354078549,0.7081415374262081,0.5404470097313393,0.3333333333333261
William,Wolfsburg,24,Brazil,2019/2020,11000000.0,11000000.0,Wing-Back,de Bundesliga,16,16,1364.0,15.2,0.3739038737138871,-0.7965982924996421,1.4113671761053594,-0.1646338853092526,0.3905367120952061,0.0555555555555442
William,Schalke 04,25,Brazil,2020/2021,10000000.0,4000000.0,Wing-Back,de Bundesliga,8,7,474.0,5.3,-0.0850166906691969,-2.624738440389407,0.3118365314485747,-1.3936799244668503,-0.7119148237377948,-1.6944444444444504
Ximo Navarro,Las Palmas,27,Spain,2017/2018,2000000.0,2000000.0,Wing-Back,es La Liga,31,29,2610.0,29.0,-0.2459839540268563,0.018347018938781,-0.1437244141855292,0.2643023798112425,-0.0930817384571726,-1.249999999999999
Ximo Navarro,Alaves,28,Spain,2018/2019,2500000.0,3000000.0,Wing-Back,es La Liga,31,28,2533.0,28.1,0.0402287376002103,-0.4026869564605232,0.2357800556622294,0.73779448494571,0.0676993501412835,-0.2749999999999981
Ximo Navarro,Alaves,29,Spain,2019/2020,2500000.0,2000000.0,Wing-Back,es La Liga,23,22,1903.0,21.1,-0.4851398819017198,-0.6401458065153922,0.6668380984487681,0.4547078033331405,-0.0267143014089811,-0.6250000000000007
Ximo Navarro,Alaves,30,Spain,2020/2021,2000000.0,1800000.0,Wing-Back,es La Liga,31,28,2375.0,26.4,-0.2630937807125165,-0.4818850928053129,0.2348326091270148,0.3699506017840391,-0.0802129340422241,-0.5250000000000005
Youssouf Sabaly,Bordeaux,24,Senegal,2017/2018,4500000.0,7000000.0,Wing-Back,fr Ligue 1,35,35,3092.0,34.4,0.0339459523778814,0.2303511306192991,0.43739194982396,0.768927947134562,0.2977515455200314,0.1250000000000027
Youssouf Sabaly,Bordeaux,25,Senegal,2018/2019,7000000.0,10000000.0,Wing-Back,fr Ligue 1,23,21,1908.0,21.2,-0.0729561444444785,0.0670717263577527,-0.1789986057600708,-0.0996133383570254,-0.0777297575956327,-0.199999999999999
Youssouf Sabaly,Bordeaux,26,Senegal,2019/2020,10000000.0,8000000.0,Wing-Back,fr Ligue 1,12,10,913.0,10.1,-0.0304943935214132,0.2552468562950667,0.5815698226073925,-0.631285260287527,0.1950843079011773,0.2540642288263319
Youssouf Sabaly,Bordeaux,27,Senegal,2020/2021,8000000.0,6500000.0,Wing-Back,fr Ligue 1,33,33,2909.0,32.3,0.1642693922380553,0.7129643128497659,-0.4536130646984794,1.113524081591665,0.1801097313985568,-0.3499999999999975
Yuri Berchiche,Paris SG,27,Spain,2017/2018,10000000.0,17000000.0,Wing-Back,fr Ligue 1,22,19,1715.0,19.1,0.4029946878212071,1.4768421886378322,0.2447434509885298,0.6797870710826421,0.6437478684600699,1.9750000000000023
Yuri Berchiche,Ath Bilbao,28,Spain,2018/2019,20000000.0,20000000.0,Wing-Back,es La Liga,35,35,3120.0,34.7,0.1979925793760003,-0.0295075502489568,0.3249691650317045,0.1994087465636521,0.1857009686680226,-0.0999999999999977
Yuri Berchiche,Ath Bilbao,29,Spain,2019/2020,20000000.0,16000000.0,Wing-Back,es La Liga,33,32,2850.0,31.7,0.5303839427206768,0.211500711384232,0.2880313300903233,-0.0336367327050141,0.3094376529233728,0.0749999999999999
Yuri Berchiche,Ath Bilbao,30,Spain,2020/2021,16000000.0,12000000.0,Wing-Back,es La Liga,23,21,1682.0,18.7,0.350319725200368,0.5149593122465476,0.2513956280433001,-0.1670489868137667,0.3051193167555256,0.1000000000000002
Álvaro Odriozola,Sociedad,21,Spain,2017/2018,7500000.0,25000000.0,Wing-Back,es La Liga,35,32,2920.0,32.4,-0.1631711445671649,-0.0036859985635911,-1.3503636103591985,-1.6289260644619603,-0.6853927130829628,0.1750000000000018
Álvaro Odriozola,Real Madrid,22,Spain,2018/2019,30000000.0,25000000.0,Wing-Back,es La Liga,14,14,1178.0,13.1,-0.4634760113503089,0.5775975328157013,-1.6902707458309991,1.172206792018523,-0.4690175020401648,0.4250000000000024
Álvaro Odriozola,Real Madrid,23,Spain,2019/2020,20000000.0,16000000.0,Wing-Back,es La Liga,4,4,343.0,3.8,-0.4208773963391189,0.245470673241901,-1.2863322167437012,-0.0409923646614009,-0.5192110629176959,1.124999999999999
Álvaro Odriozola,Real Madrid,24,Spain,2020/2021,14000000.0,10000000.0,Wing-Back,es La Liga,13,9,829.0,9.2,0.4432888467306302,0.991592595413416,-1.5754803675954925,-0.4226580275111538,-0.2127991285369946,0.9749999999999982
Óscar de Marcos,Ath Bilbao,28,Spain,2017/2018,8000000.0,6000000.0,Wing-Back,es La Liga,21,20,1654.0,18.4,0.331256676122898,-0.6983786200606564,-0.4714692493915501,-0.0224170017766519,-0.2424735896430024,-0.1999999999999979
Óscar de Marcos,Ath Bilbao,29,Spain,2018/2019,6000000.0,6000000.0,Wing-Back,es La Liga,30,28,2421.0,26.9,-0.3021052725874796,-0.3444313103066431,-0.4592557378591403,0.127696415704257,-0.3247092760331781,-0.0999999999999977
Óscar de Marcos,Ath Bilbao,30,Spain,2019/2020,4000000.0,3200000.0,Wing-Back,es La Liga,13,6,541.0,6.0,-0.4244691787264978,-0.6456020023319732,-1.6569942557933466,-0.2826418863389642,-0.8969534323625104,0.0749999999999999
Óscar de Marcos,Ath Bilbao,31,Spain,2020/2021,2500000.0,2000000.0,Wing-Back,es La Liga,25,17,1520.0,16.9,0.0443981751614149,-0.6428643624913783,-0.645671554926571,-0.2170497098697445,-0.3950866532856943,0.1000000000000002
Łukasz Piszczek,Dortmund,32,Poland,2017/2018,5000000.0,4000000.0,Wing-Back,de Bundesliga,24,24,2138.0,23.8,0.1435115188905373,0.6167181513088984,1.0791530397892182,1.0300068516274676,0.6779372425833589,0.4722222222222135
Łukasz Piszczek,Dortmund,33,Poland,2018/2019,4000000.0,3000000.0,Wing-Back,de Bundesliga,20,20,1756.0,19.5,0.0614018371565412,0.9073386408841528,1.0165905237980437,0.4377688818756483,0.6448387828848806,1.0277777777777697
Łukasz Piszczek,Dortmund,34,Poland,2019/2020,2500000.0,2000000.0,Wing-Back,de Bundesliga,29,25,2106.0,23.4,-0.3631467575976521,2.3527446699475845,0.3946040336295737,-0.0011808233134137,0.6172354696466099,1.1944444444444329
Łukasz Piszczek,Dortmund,35,Poland,2020/2021,1300000.0,750000.0,Wing-Back,de Bundesliga,11,5,455.0,5.1,-0.725905317747276,0.946945725866468,0.6487741050222037,1.6359578840645987,0.4096315613066654,0.8055555555555495
Šime Vrsaljko,Ath Madrid,25,Croatia,2017/2018,16000000.0,25000000.0,Wing-Back,es La Liga,21,19,1697.0,18.9,-0.6107340103974775,-0.553082987265485,-0.1576273451546303,0.2271342460778099,-0.3539470961319541,0.9000000000000025
Šime Vrsaljko,Inter,26,Croatia,2018/2019,25000000.0,20000000.0,Wing-Back,it Serie A,10,8,727.0,8.1,-0.2123442973925343,1.153922321539581,-0.0111295886069237,0.2058929489899352,0.2414712300537052,0.6000000000000001
Šime Vrsaljko,Ath Madrid,27,Croatia,2019/2020,15000000.0,12000000.0,Wing-Back,es La Liga,5,4,362.0,4.0,-1.6607841297522008,-0.6527038199570656,0.8023480064284808,-0.7429322202865845,-0.4548826136936168,0.5999999999999999
Šime Vrsaljko,Ath Madrid,28,Croatia,2020/2021,10000000.0,5000000.0,Wing-Back,es La Liga,9,6,519.0,5.8,-0.7304900025571719,-0.026738564870663,0.2807658915692623,0.7333195523638248,-0.054231624699193,1.0500000000000005
Aaron Ramsey,Arsenal,26,Wales,2017/2018,35000000.0,45000000.0,Central Midfielder,eng Premier League,24,21,1846.0,20.5,2.5379226226457297,0.1040223650843556,-0.0128030726819645,0.4580857241481817,0.8403924188175703,0.5750000000000041
Aaron Ramsey,Arsenal,27,Wales,2018/2019,40000000.0,40000000.0,Central Midfielder,eng Premier League,28,14,1331.0,14.8,2.101036085739731,-0.2229424379353796,-0.3318673192094465,1.1304312249665,0.5823572651388248,0.5500000000000017
Aaron Ramsey,Juventus,28,Wales,2019/2020,40000000.0,28000000.0,Central Midfielder,it Serie A,24,11,1051.0,11.7,2.007266451914737,0.0400863035742998,0.2050024057081814,-0.0556392407564014,0.6618968191768314,0.8250000000000025
Aaron Ramsey,Juventus,29,Wales,2020/2021,22000000.0,14000000.0,Central Midfielder,it Serie A,22,13,1089.0,12.1,1.9458103684049683,0.1869608869970414,-0.3161100979946905,0.9166864870222212,0.6618205451740046,0.9750000000000068
Abdoulaye Doucouré,Watford,24,France,2017/2018,6000000.0,15000000.0,Central Midfielder,eng Premier League,37,37,3324.0,36.9,-0.1409947024418018,0.2641004110254615,1.113813238122494,0.3180521404100228,0.3603952566979967,-0.499999999999996
Abdoulaye Doucouré,Watford,25,France,2018/2019,25000000.0,25000000.0,Central Midfielder,eng Premier League,35,34,3062.0,34.0,0.0141091066808443,0.2270346220437969,0.4392604310921845,0.4068639002946313,0.2341963475220914,-0.1749999999999995
Abdoulaye Doucouré,Watford,26,France,2019/2020,25000000.0,20000000.0,Central Midfielder,eng Premier League,37,36,3156.0,35.1,0.21257239467372,-0.5118021560569275,0.3813361398859893,-1.260958353675324,-0.1461208366138437,-0.6999999999999945
Abdoulaye Doucouré,Everton,27,France,2020/2021,25000000.0,25000000.0,Central Midfielder,eng Premier League,29,29,2443.0,27.1,-0.4652766429178074,-0.1140955442464889,0.580767761421731,0.1537651725191992,-0.0189479757542606,-0.0250000000000033
Adrien Rabiot,Paris SG,22,France,2017/2018,18000000.0,50000000.0,Central Midfielder,fr Ligue 1,33,27,2364.0,26.3,-0.4249476302781953,1.3690158731947033,-0.3086740901989082,-0.5312275346101017,0.2213799905239502,1.9750000000000023
Adrien Rabiot,Paris SG,23,France,2018/2019,50000000.0,35000000.0,Central Midfielder,fr Ligue 1,14,12,1063.0,11.8,0.1151657604152164,1.4077846744300957,0.5921566526141606,0.8315599073769466,0.7584695180663331,1.7500000000000009
Adrien Rabiot,Juventus,24,France,2019/2020,32000000.0,25500000.0,Central Midfielder,it Serie A,28,21,1912.0,21.2,0.3202135438371301,-0.0951704457251156,0.4662922770786672,0.2517056129294532,0.2044980377099606,0.8250000000000025
Adrien Rabiot,Juventus,25,France,2020/2021,28000000.0,30000000.0,Central Midfielder,it Serie A,34,25,2313.0,25.7,0.4305154914094311,0.2755817598207636,0.7426410970311922,-0.5805021742590544,0.3532183201919892,0.9750000000000068
Adrien Silva,Leicester,28,Portugal,2017/2018,25000000.0,20000000.0,Central Midfielder,eng Premier League,12,9,761.0,8.5,-0.6891893711017859,-0.1877119562148227,0.582992070776796,-0.6727435838566534,-0.19398233669719,-0.0999999999999957
Adrien Silva,Monaco,29,Portugal,2018/2019,15000000.0,13000000.0,Central Midfielder,fr Ligue 1,15,13,1184.0,13.2,-0.967432541555996,0.3066323688253929,0.9873511184679036,0.089015053827555,0.0728308516218201,-0.4749999999999985
Adrien Silva,Monaco,30,Portugal,2019/2020,10000000.0,8000000.0,Central Midfielder,fr Ligue 1,22,13,1221.0,13.6,-0.7120790644010097,0.2972177526990592,0.6060028474555968,0.7568549515767911,0.1175887011459461,0.013668006147627
Adrien Silva,Sampdoria,31,Portugal,2020/2021,6000000.0,3000000.0,Central Midfielder,it Serie A,24,18,1599.0,17.8,-1.2081166224909805,0.1212925901405325,0.2670365500427187,1.334036280007933,-0.1198198146866346,-0.0499999999999922
Alberto Grassi,Spal,22,Italy,2017/2018,3200000.0,7000000.0,Central Midfielder,it Serie A,28,26,2253.0,25.0,0.3316403255297183,-0.6465700326245952,0.7201653396957457,0.8833821099345547,0.141572132157699,-0.4999999999999886
Alberto Grassi,Parma,23,Italy,2018/2019,7000000.0,7000000.0,Central Midfielder,it Serie A,7,5,462.0,5.1,-0.2712511008753863,-1.0801822145035025,-0.0390499290039943,1.4388938101289086,-0.3253122065769493,-0.4999999999999997
Alberto Grassi,Parma,24,Italy,2019/2020,7000000.0,5500000.0,Central Midfielder,it Serie A,16,6,641.0,7.1,-0.0674699090820566,-0.3967558034564173,0.3220017906119665,0.0588235526420453,-0.0727227010171669,-0.0249999999999982
Alberto Grassi,Parma,25,Italy,2020/2021,5500000.0,4500000.0,Central Midfielder,it Serie A,23,13,1177.0,13.1,-1.1371487082780023,-0.8822857299484324,0.0731636825802575,0.2943356208589994,-0.6022201352343878,-1.0999999999999928
Alessandro Deiola,Cagliari,21,Italy,2017/2018,1500000.0,1300000.0,Central Midfielder,it Serie A,13,4,449.0,5.0,-0.4763514530187938,-1.1390671203417844,-0.2511205688301756,-0.3592557490916833,-0.6402846451419749,-0.6999999999999892
Alessandro Deiola,Parma,22,Italy,2018/2019,1200000.0,1200000.0,Central Midfielder,it Serie A,10,5,545.0,6.1,-0.5283011375849586,-0.9231233408185432,-0.3909671016954782,0.8443084504360767,-0.4948944409422395,-0.4999999999999997
Alessandro Deiola,Lecce,23,Italy,2019/2020,1200000.0,950000.0,Central Midfielder,it Serie A,10,8,717.0,8.0,-0.1561224123185276,-0.7165748408954513,0.1326636692524473,0.0101821092777924,-0.2634537897680751,-0.8249999999999974
Alessandro Deiola,Cagliari,24,Italy,2020/2021,1000000.0,1000000.0,Central Midfielder,it Serie A,12,7,615.0,6.8,-0.8540430661631705,-0.8287156136270772,0.4111184430098401,1.1312213727778448,-0.3303616365881837,-0.3999999999999923
Alex Oxlade-Chamberlain,Liverpool,23,England,2017/2018,22000000.0,40000000.0,Central Midfielder,eng Premier League,32,14,1493.0,16.6,1.9191944382937236,0.3845558837716298,-1.0853589837599862,0.1205169482682762,0.4510648396950185,1.150000000000003
Alex Oxlade-Chamberlain,Liverpool,24,England,2018/2019,40000000.0,35000000.0,Central Midfielder,eng Premier League,2,0,21.0,0.2,-0.60608685730857,1.0349746036006116,-3.911981107612079,2.5319879100954634,-0.5443814318258304,1.6750000000000018
Alex Oxlade-Chamberlain,Liverpool,25,England,2019/2020,35000000.0,28000000.0,Central Midfielder,eng Premier League,30,17,1485.0,16.5,1.7145556251837373,-0.4252499931958104,-0.1633917932254499,-0.4882453528887525,0.2758567063413498,1.3000000000000054
Alex Oxlade-Chamberlain,Liverpool,26,England,2020/2021,24000000.0,18000000.0,Central Midfielder,eng Premier League,13,2,253.0,2.8,1.287210534922418,-0.1537065798454239,-0.1601760630812936,-1.2231132234598372,0.1700105194145197,0.6499999999999976
Alfred Duncan,Sassuolo,24,Ghana,2017/2018,8500000.0,10000000.0,Central Midfielder,it Serie A,26,23,1947.0,21.6,0.5929676593983252,-0.7746238876988264,0.2015394135492038,-0.3063171736720832,-0.073474926854999,-0.7499999999999892
Alfred Duncan,Sassuolo,25,Ghana,2018/2019,13000000.0,17000000.0,Central Midfielder,it Serie A,26,21,1848.0,20.5,0.7859936436564171,-0.3559134732982769,-0.8340765550992022,0.3973270285821212,-0.0575580584740602,-0.1749999999999993
Alfred Duncan,Fiorentina,26,Ghana,2019/2020,17000000.0,13500000.0,Central Midfielder,it Serie A,13,10,887.0,9.9,0.5471385427607942,-0.3037179475241434,-0.4251486303838502,0.9145543109666928,0.0430085546954948,0.075000000000002
Alfred Duncan,Cagliari,27,Ghana,2020/2021,15000000.0,10000000.0,Central Midfielder,it Serie A,19,12,1068.0,11.9,-1.547610271831504,0.0716123316993013,-0.2103628163132249,-0.5056486307426773,-0.5423743326072697,-0.3999999999999923
Allan,Napoli,26,Brazil,2017/2018,16000000.0,33000000.0,Central Midfielder,it Serie A,38,32,2850.0,31.7,0.5983721375106785,0.2007797039396789,0.2263218688295556,0.2438189521965623,0.3307469000591363,1.2000000000000104
Allan,Napoli,27,Brazil,2018/2019,40000000.0,60000000.0,Central Midfielder,it Serie A,33,28,2616.0,29.1,-1.3801035069236642,0.5308416671908743,0.5211862722946257,-0.7773391334014442,-0.1756738138267813,0.95
Allan,Napoli,28,Brazil,2019/2020,50000000.0,32000000.0,Central Midfielder,it Serie A,23,16,1280.0,14.2,0.4031631349009857,0.0128347401159431,0.3738178571696054,-0.5088448105335074,0.1680110827499264,0.2750000000000023
Allan,Everton,29,Brazil,2020/2021,28000000.0,22000000.0,Central Midfielder,eng Premier League,24,23,2051.0,22.8,-1.3283903437549582,-0.2128273332602428,0.3303836224580917,0.2411741591485153,-0.366293348238198,-0.0250000000000033
Ander Herrera,Man United,27,Spain,2017/2018,30000000.0,30000000.0,Central Midfielder,eng Premier League,26,13,1268.0,14.1,-1.3457992001641863,0.7858508509286544,0.3813733164677926,-0.1267235575523879,-0.0460209888625175,1.0000000000000036
